FID,Cause_of_Death,Latitude,Longitude,PointType,Slope,Elevation,Aspect,Rough,RelCont9am,RelCont2pm,RelCont6pm,DirecDurat,DiffuseRad,DirectRad,TotalSolar,MSAVI2,TotAveArid
3434,Skeletal Remains,32.14595,-112.571133,BodyLocation,15.68019962,741.7860107,324.2030029,7.914730072,0,0.027063854,0.185097821,13.92790031,2115.929932,5974.700195,8090.629883,-0.081156508,0.125582993
3436,,32.14652667,-112.3644431,RandomLocation,0.376646012,587.1710205,262.3039856,0.175597996,0,0.07363612,0.172384723,13.92790031,2063.159912,5847.790039,7910.950195,-0.10026533,0.117766
3438,Skeletal Remains,32.14757,-112.78292,BodyLocation,0.680490017,536.3779907,297.9729919,0.405211985,0,0.05186188,0.179525755,14.10849953,2116.879883,5506.419922,7623.310059,-0.02209675,0.101873003
3440,Exposure,32.14853,-112.2306,BodyLocation,0.367763013,726.0170288,350.446991,0.215332001,0,0,0.183600711,14.10849953,1988.839966,2350.290039,4339.129883,-0.130237909,0.149039999
3442,Skeletal Remains,32.14887,-111.90605,BodyLocation,1.339450002,757.242981,287.6430054,0.601318002,0,0.055172502,0.178457522,13.73349953,1969.069946,5960.740234,7929.799805,-0.052819661,0.154006004
3444,,32.14916658,-112.4090602,RandomLocation,0.028570799,583.7949829,135,0.058837902,0.201219592,0,0,14.10849953,2086.22998,2917.75,5003.970215,-0.093269099,0.115631998
3446,,32.15013426,-110.8858838,RandomLocation,0.408069015,815.322998,294.3370056,0.293518007,0,0.052567994,0.179275535,14.10849953,1974.900024,5491.47998,7466.379883,-0.128055522,0.153846994
3448,Skeletal Remains,32.1505,-112.90348,BodyLocation,0.186663002,434.9729919,324.42099,0.132018998,0,0.04310794,0.18229636,14.10849953,2121.179932,3235.840088,5357.02002,0.499166669,0.085887797
3450,Skeletal Remains,32.15145,-112.345533,BodyLocation,0.474602997,599.9439697,242.3650055,0.216248006,0,0.087747434,0.167780293,14.10849953,2101.969971,5737.910156,7839.879883,-0.17497412,0.117766
3452,Undetermined,32.152033,-111.538,BodyLocation,0.313068002,735.0980225,356.8850098,0.170592993,0.014471246,0,0.142747738,14.10849953,2120.550049,3245.51001,5366.060059,0.275002,0.150887996
3454,,32.15264254,-111.1807234,RandomLocation,0.509801984,719.9660034,353.6010132,0.276122987,0,0,0.167908775,14.10849953,1984.130005,4979.200195,6963.330078,0.425409162,0.131723002
3456,Exposure,32.152887,-111.237689,BodyLocation,0.452737004,718.0059814,356.2399902,0.244140998,0,0,0.178734861,14.10849953,1961.900024,2502.840088,4464.740234,-0.068362754,0.131677002
3458,,32.15320048,-111.776085,RandomLocation,4.205770016,818.0809937,139.9700012,2.353879929,0.200734951,0,0,14.10849953,1978.430054,6096.319824,8074.75,0.080023286,0.156487003
3460,,32.15326667,-112.0196743,RandomLocation,0.903937995,647.1119995,267.3919983,0.362976015,0,0.06843535,0.174118967,14.10849953,2012.97998,6154.450195,8167.419922,-0.247964142,0.132477
3462,Skeletal Remains,32.15356,-112.02004,BodyLocation,0.750548005,647.0609741,200.2220001,0.368407995,0,0.18972169,0.062855267,14.10849953,2117.439941,2124.800049,4242.22998,-0.129797198,0.132477
3464,Exposure,32.153928,-110.982707,BodyLocation,0.562491,750.434021,263.0339966,0.426331013,0,0.073609336,0.172421626,14.10849953,2097.810059,4950.839844,7048.649902,-0.050119018,0.142471001
3466,Skeletal Remains,32.15423,-112.33682,BodyLocation,0.509006023,607.6530151,277.7019958,0.194518998,0,0.062729687,0.175964077,14.10849953,2032.369995,6019.399902,8051.759766,-0.11631444,0.117766
3468,Skeletal Remains,32.1555,-111.489966,BodyLocation,0.660273015,750.5499878,317.2919922,0.297057986,0,0.034274793,0.183942783,14.10849953,2004.51001,4627.120117,6631.629883,0.226235311,0.154906005
3470,,32.15596549,-112.8984347,RandomLocation,0.389930993,438.0329895,281.5809937,0.183044001,0,0.060713445,0.176605154,14.10849953,2118.320068,5295.870117,7414.189941,-0.042807852,0.085887797
3472,Skeletal Remains,32.1566,-111.359933,BodyLocation,0.377023011,818.223999,209.3209991,0.198181003,0,0.165454429,0.120518336,14.10849953,2104.189941,1436.47998,3540.669922,0.221537862,0.162744001
3474,Exposure,32.1569,-111.3074,BodyLocation,4.729549885,760.9459839,357.9450073,2.17888999,0.013038517,0,0.143644935,14.10849953,2064.790039,4179.339844,6244.140137,-0.020098473,0.149522007
3476,Exposure,32.1581,-112.3736,BodyLocation,0.092903398,583.6929932,215.8730011,0.090087898,0,0.124585168,0.152674409,14.10849953,2135.399902,5449.839844,7585.240234,-0.10026533,0.115631998
3478,Undetermined,32.158866,-111.37525,BodyLocation,2.37074995,834.3109741,159.2299957,1.106379986,0.183082175,0,0,14.10849953,2049.310059,1084.930054,3134.23999,-0.100410583,0.168727994
3480,Exposure,32.159105,-112.738801,BodyLocation,4.554619789,581.309021,199.8739929,2.082149982,0,0.180290712,0.085364263,14.10849953,2103.870117,5702.850098,7806.720215,-0.192906514,0.111002997
3482,Exposure,32.15978,-112.38813,BodyLocation,0.628997028,583.7139893,133.9589996,0.286742985,0.201878086,0,0,13.99040031,2022.530029,1716.5,3739.02002,0.283726724,0.115631998
3484,Exposure,32.161167,-112.884167,BodyLocation,0.52077198,448.2369995,256.4039917,0.226105005,0,0.076345018,0.171512861,14.10849953,2102.709961,5730.069824,7832.779785,-0.120090383,0.085887797
3486,Blunt Force Injury,32.162126,-111.200743,BodyLocation,0.369984001,709.8430176,121.8539963,0.37976101,0,0.064037558,0.175510729,14.10849953,1964.599976,2346.149902,4310.759766,-0.046370579,0.131723002
3488,Undetermined,32.162499,-112.038472,BodyLocation,0.576645017,641.1069946,0.832518995,0.251587003,0.025640852,0,0.132689901,14.10849953,1881.969971,2349.22998,4231.200195,-0.038904616,0.136089996
3490,,32.16314594,-112.6845357,RandomLocation,0.984345973,622.8469849,4.676270008,0.400330007,0.046075958,0,0.113769011,14.10849953,2040.160034,2419.449951,4459.609863,0.026909077,0.115023002
3492,Skeletal Remains,32.163833,-111.416166,BodyLocation,7.991499901,828.7260132,207.9219971,4.014830112,0,0.164609423,0.122672742,14.10849953,2117.179932,1905.619995,4022.800049,0.102917669,0.163831994
3494,Exposure,32.16403,-111.71384,BodyLocation,0.595255017,729.1829834,108.8799973,0.265258998,0.205912701,0,0,14.10849953,1985.969971,6145.859863,8131.819824,0.023717638,0.150050998
3496,Skeletal Remains,32.164517,-111.884317,BodyLocation,11.17800045,764.3280029,283.9429932,4.854609966,0,0.057779805,0.177620332,14.10849953,1995.969971,6145.009766,8140.990234,-0.009049403,0.154006004
3498,Exposure,32.165716,-111.897433,BodyLocation,3.704080105,730.8209839,43.2845993,1.82446003,0.207504602,0,0,14.10849953,2092.51001,3865.070068,5957.580078,-0.114769512,0.154006004
3500,Exposure,32.166117,-112.514,BodyLocation,1.209259987,667.4630127,103.0479965,0.506226003,0.20620759,0,0,14.10849953,2001.459961,6067.759766,8069.220215,-0.083561246,0.122236997
3502,Exposure,32.166335,-110.942516,BodyLocation,0.281863987,771.5720215,163.2489929,0.340514988,0,0.168399245,0,14.10849953,2069.560059,5927.609863,7997.160156,-0.368534269,0.150280997
3504,Exposure,32.16702,-111.32752,BodyLocation,3.289789915,770.3300171,138.9830017,1.819460034,0.201024955,0,0,14.10849953,1974.560059,6133.379883,8107.939941,-0.592838219,0.149522007
3506,,32.16728839,-112.8870012,RandomLocation,0.332213014,446.7210083,279.5620117,0.142638996,0,0.060261271,0.176748855,14.10849953,2056.310059,6158.790039,8215.099609,-0.167150038,0.085887797
3508,Exposure,32.16747,-112.21611,BodyLocation,22.03910065,792.2880249,322.5580139,11.46370029,0,0.028609288,0.184856693,11.58930016,1800.469971,2986.47998,4786.950195,-0.043629442,0.149039999
3510,Skeletal Remains,32.16779,-113.11262,BodyLocation,0.376109004,321.8659973,283.0710144,0.166382,0,0.057775291,0.177565686,13.02519989,1970.949951,5455.200195,7426.149902,-0.067264451,0.072642297
3512,Skeletal Remains,32.16811,-113.01956,BodyLocation,1.019009948,362.7160034,345.8169861,0.429015994,0,0,0.186632567,14.10849953,2089.590088,3930.669922,6020.259766,-0.110623567,0.077653401
3514,Exposure,32.168183,-111.8919,BodyLocation,1.548300028,732.4089966,265.0610046,0.585021973,0,0.069341953,0.173833187,14.10849953,2014.849976,6154.100098,8168.950195,-0.075581744,0.154006004
3516,,32.16920922,-112.1906539,RandomLocation,24.39609909,859.1599731,211.8930054,12.8348999,0,0.151901499,0.140836486,10.72920036,1371.949951,2016.51001,3388.459961,0.008299041,0.175357997
3518,Undetermined,32.169353,-111.484587,BodyLocation,0.416682988,744.617981,313.4200134,0.182556003,0,0.041227321,0.182845227,14.10849953,1871.609985,4776.310059,6647.919922,0.128751913,0.154906005
3520,Heart Disease,32.16988,-112.85163,BodyLocation,0.664336979,473.1749878,225.7079926,0.339477986,0,0.112587099,0.158694692,14.10849953,1958,3901.409912,5859.410156,-0.104199161,0.090849303
3522,Skeletal Remains,32.170216,-111.361716,BodyLocation,4.29640007,845.7869873,93.20259857,1.615970016,0.206707333,0,0,14.10849953,2004.98999,6151.089844,8156.080078,-0.048768886,0.162744001
3524,Skeletal Remains,32.17028,-113.02456,BodyLocation,0.26534,360.0669861,278.2569885,0.467804015,0,0.018345784,0.18635375,14.10849953,1983.180054,6102.410156,8085.600098,-0.082276669,0.077653401
3526,Exposure,32.17057,-112.599863,BodyLocation,0.856617987,689.7109985,359.3829956,0.32080099,0.013830152,0,0.1430571,14.10849953,1977.189941,2344.23999,4321.430176,-0.029300884,0.126237005
3528,Skeletal Remains,32.17095,-112.73495,BodyLocation,1.013829947,580.507019,205.8059998,0.430786014,0,0.168115801,0.114282384,14.10849953,1998.75,5059.669922,7058.430176,0.252703851,0.106201001
3530,Skeletal Remains,32.17175,-111.20567,BodyLocation,0.329459995,704.8289795,327.2369995,0.410766989,0,0.021510672,0.185887132,14.10849953,2118.26001,3066.110107,5184.370117,0.077759882,0.136545002
3532,,32.17218661,-111.8443182,RandomLocation,12.20160007,806.5809937,0.861736,4.540709972,0.027612806,0,0.130748973,14.10849953,2008.849976,2361.800049,4370.649902,0.021624149,0.142219007
3534,Blunt Force Injury,32.173,-111.6618,BodyLocation,1.375990033,711.8660278,250.6210022,0.654052973,0,0.081019013,0.170017152,14.10849953,2066.419922,5811.72998,7878.149902,-0.024920184,0.145300001
3536,,32.17357436,-111.7150733,RandomLocation,1.309030056,718.0889893,352.5769958,0.515747011,0,0,0.165849859,14.10849953,2097.610107,2687.419922,4785.040039,-0.040672359,0.143264994
3538,Skeletal Remains,32.173823,-113.004856,BodyLocation,0.751875997,378.5769958,185.8000031,0.320068002,0,0.223262012,0,13.98690033,2070.860107,1219.26001,3290.120117,-0.098076909,0.082915299
3540,Exposure,32.174,-113.24667,BodyLocation,0.304021001,275.3420105,268.7619934,0.109833002,0,0.067830923,0.174229401,14.10849953,1987.650024,6118.290039,8105.939941,-0.050148856,0.063439198
3542,Exposure,32.174,-112.0579,BodyLocation,1.211400032,662.8670044,95.89150238,0.471679986,0.206515114,0,0,14.10849953,1999.579956,6150.5,8150.080078,-0.133719462,0.131661996
3544,,32.17412736,-110.7946222,RandomLocation,2.202229977,831.723999,215.5240021,1.770390034,0,0.133265205,0.149316912,14.10849953,2071.120117,5893.950195,7965.069824,-0.077593968,0.172666997
3546,Skeletal Remains,32.17427,-112.84393,BodyLocation,2.312170029,478.321991,48.27009964,1.036710024,0.208738128,0,0,14.10849953,2002.219971,5081.52002,7083.740234,-0.118906547,0.087008603
3548,Skeletal Remains,32.17448,-111.24988,BodyLocation,0.292309999,709.4869995,53.12680054,0.147888005,0.208206803,0,0,14.10849953,2119.73999,3026.870117,5146.609863,0.00727292,0.137014002
3550,Skeletal Remains,32.1746,-111.20618,BodyLocation,0.226547003,704.1959839,285.3720093,0.118591003,0,0.050114194,0.180025026,14.10849953,2124.01001,5951.970215,8075.97998,0.471628236,0.136545002
3552,Skeletal Remains,32.1748,-112.98709,BodyLocation,0.931908011,394.1960144,186.6470032,0.476806998,0,0.225710434,0,12.96959972,1995.959961,889.3560181,2885.310059,-0.040809529,0.097927399
3554,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3556,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3558,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3560,Blunt Force Injury,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3562,Heart Disease,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3564,Gunshot Wound,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3566,Blunt Force Injury,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3568,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3570,Undetermined,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3572,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3574,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3576,Drowning,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3578,Gunshot Wound,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3580,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3582,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3584,Other Injury / Homicide,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3586,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3588,Exposure,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3590,Skeletal Remains,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3592,Skeletal Remains,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3594,Blunt Force Injury,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3596,Other Disease,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3598,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3600,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3602,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3604,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3606,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3608,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3610,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3612,,32.175119,-110.928097,BodyLocation,0.397888005,774.1030273,240.1239929,0.241576999,0,0.105221622,0.161966611,14.10849953,2114.409912,2226.419922,4340.839844,-0.04579619,0.150585994
3614,Undetermined,32.1752,-112.60933,BodyLocation,0.781457007,679.6300049,349.552002,0.321045011,0,0,0.183936233,14.10849953,2099.879883,5662.140137,7762.029785,0.311142668,0.116916999
3616,Exposure,32.1755,-111.4869,BodyLocation,0.283735991,738.3699951,277.0339966,0.151427999,0,0.06181889,0.17623576,14.10849953,2013.099976,5901.640137,7914.740234,-0.086664054,0.151788995
3618,Exposure,32.17561,-111.893,BodyLocation,1.263710022,717.9429932,325.5320129,0.658690989,0,0.026458935,0.185177583,14.10849953,2040.72998,4382.779785,6423.509766,0.180168684,0.136595994
3620,,32.17563679,-113.0475365,RandomLocation,0.426705003,349.8139954,306.9580078,0.204009995,0,0.04467066,0.181848478,13.02519989,1890.459961,5353.27002,7243.72998,-0.025721345,0.074800603
3622,Undetermined,32.176667,-112.624056,BodyLocation,1.671110034,669.8469849,322.5299988,0.763916016,0,0.030030943,0.184620544,14.10849953,2061.040039,2478.02002,4539.060059,-0.056525812,0.111465998
